GEOID,NAME,pop,asian,chinese,ch_pct,NEAR_DIST,LOCALE,STATEFP,LOC_NAME,taiwan,cmb_asian,cmb_chns,Shape_Length,Shape_Area
26163554300,Census Tract 5543; Wayne County; Michigan,4816,107,57,1,1.5,21,26,Large Suburban,0,155,57,0.067144183033158,0.000276895895391
27053024700,Census Tract 247; Hennepin County; Minnesota,3092,209,57,2,0.9,21,27,Large Suburban,0,209,57,0.062928146776289,0.000233221156571
27123042401,Census Tract 424.01; Ramsey County; Minnesota,6318,1821,57,1,0.4,21,27,Large Suburban,12,1878,71,0.152759982942386,0.000710367831129
29077004003,Census Tract 40.03; Greene County; Missouri,4839,138,57,1,3.4,21,29,Large Suburban,0,162,81,0.183205455266718,0.001319253035468
29095008500,Census Tract 85; Jackson County; Missouri,3624,144,57,2,1.7,11,29,Large City,0,175,67,0.058647576380936,0.000213089980583
29105960500,Census Tract 9605; Laclede County; Missouri,6111,132,57,1,0.6,33,29,Remote Town,0,155,57,0.231841909457896,0.001985030414171
31119960700,Census Tract 9607; Madison County; Nebraska,3049,126,57,2,2.7,41,31,Fringe Rural,0,126,57,0.208424088090507,0.002024262517950
31055007515,Census Tract 75.15; Douglas County; Nebraska,5429,195,57,1,1.6,11,31,Large City,0,243,57,0.105762132042193,0.000558813505439
32003006700,Census Tract 67; Clark County; Nevada,1512,148,57,4,0.2,12,32,Midsize City,4,173,57,0.099420183854925,0.000474660357466
32003002830,Census Tract 28.30; Clark County; Nevada,5467,810,57,1,1.4,12,32,Midsize City,0,1662,168,0.057781966558948,0.000177667198637
32003005104,Census Tract 51.04; Clark County; Nevada,3256,195,57,2,0.9,11,32,Large City,0,583,75,0.044271023560724,0.000109464764441
34025810300,Census Tract 8103; Monmouth County; New Jersey,2075,208,57,3,2.1,21,34,Large Suburban,0,238,57,0.051781891991495,0.000160109549602
34017018502,Census Tract 185.02; Hudson County; New Jersey,1934,171,57,3,0.6,21,34,Large Suburban,28,171,57,0.012817738622752,0.000009855802184
34023005300,Census Tract 53; Middlesex County; New Jersey,3721,84,57,2,0.1,13,34,Small City,0,93,57,0.048556335200713,0.000044335197278
34005700303,Census Tract 7003.03; Burlington County; New Jersey,4316,162,57,1,1.4,21,34,Large Suburban,0,243,57,0.151249072085908,0.000984219531830
34005702702,Census Tract 7027.02; Burlington County; New Jersey,6012,410,57,1,0.8,41,34,Fringe Rural,17,497,57,0.252585965511273,0.002112238750075
34001010105,Census Tract 101.05; Atlantic County; New Jersey,1905,338,57,3,1.2,21,34,Large Suburban,0,355,57,0.094105619679841,0.000445955392910
36119010200,Census Tract 102; Westchester County; New York,4912,178,57,1,1.1,21,36,Large Suburban,0,287,117,0.085455965939764,0.000370919342738
36029009401,Census Tract 94.01; Erie County; New York,5763,432,57,1,0.8,21,36,Large Suburban,0,445,57,0.087245372563531,0.000362285005844
36047042700,Census Tract 427; Kings County; New York,4215,184,57,1,0.1,11,36,Large City,31,267,57,0.017256702599297,0.000015732712339
36059518900,Census Tract 5189; Nassau County; New York,7788,1782,57,1,0.2,21,36,Large Suburban,0,1787,57,0.092700486330352,0.000449199527086
36103158114,Census Tract 1581.14; Suffolk County; New York,3128,75,57,2,1.1,21,36,Large Suburban,0,107,57,0.057866076651430,0.000207567797391
36103158604,Census Tract 1586.04; Suffolk County; New York,5336,188,57,1,0.5,21,36,Large Suburban,0,223,57,0.075413858839480,0.000308312971579
36081020500,Census Tract 205; Queens County; New York,1419,209,57,4,1.0,11,36,Large City,0,209,57,0.035086711071262,0.000062636733423
36081077908,Census Tract 779.08; Queens County; New York,3382,449,57,2,0.3,11,36,Large City,0,618,58,0.018871840307859,0.000020669360369
36005020000,Census Tract 200; Bronx County; New York,4925,1471,57,1,0.1,11,36,Large City,0,1549,80,0.033834007979553,0.000036393308931
36055011708,Census Tract 117.08; Monroe County; New York,3535,107,57,2,1.9,41,36,Fringe Rural,0,151,57,0.294445150411691,0.002812170147967
36059409400,Census Tract 4094; Nassau County; New York,4382,372,57,1,0.7,21,36,Large Suburban,0,392,69,0.052220559907723,0.000148928967574
36005021501,Census Tract 215.01; Bronx County; New York,4612,67,57,1,0.1,11,36,Large City,0,85,57,0.015699198480092,0.000009783367817
36047049000,Census Tract 490; Kings County; New York,5266,2134,57,1,0.2,11,36,Large City,0,2457,125,0.021137642820589,0.000020407490590
36081003400,Census Tract 34; Queens County; New York,2600,398,57,2,0.5,11,36,Large City,0,443,57,0.035748327324366,0.000022758841936
36119008302,Census Tract 83.02; Westchester County; New York,7265,897,57,1,1.9,21,36,Large Suburban,0,936,57,0.198033740640593,0.000847951169434
36119013000,Census Tract 130; Westchester County; New York,6407,196,57,1,0.3,21,36,Large Suburban,0,222,83,0.224012415324544,0.000695423519121
36047069602,Census Tract 696.02; Kings County; New York,5630,341,57,1,0.7,11,36,Large City,0,344,57,0.051967845957144,0.000091791822821
36119011402,Census Tract 114.02; Westchester County; New York,1743,319,57,3,1.3,,,,0,395,57,0.134460980363892,0.000775796590041
36119007200,Census Tract 72; Westchester County; New York,6877,259,57,1,0.9,21,36,Large Suburban,0,393,98,0.092885642658017,0.000465218573878
36047050300,Census Tract 503; Kings County; New York,3044,274,57,2,0.1,11,36,Large City,0,416,110,0.014808133443083,0.000013932518013
36067014700,Census Tract 147; Onondaga County; New York,6036,607,57,1,1.9,21,36,Large Suburban,0,727,57,0.150101532079117,0.001243781678777
36071013201,Census Tract 132.01; Orange County; New York,5090,58,57,1,2.1,41,36,Fringe Rural,0,90,57,0.128042254845870,0.000802024436965
37147000606,Census Tract 6.06; Pitt County; North Carolina,3483,57,57,2,0.9,13,37,Small City,0,57,57,0.079755658537982,0.000380403434487
37183051501,Census Tract 515.01; Wake County; North Carolina,3897,87,57,1,1.9,11,37,Large City,0,281,88,0.086419764744277,0.000376044537706
37179021009,Census Tract 210.09; Union County; North Carolina,4416,666,57,1,2.5,41,37,Fringe Rural,0,712,75,0.136808728893138,0.000927640958495
39165032502,Census Tract 325.02; Warren County; Ohio,4087,57,57,1,0.7,21,39,Large Suburban,0,86,57,0.137480470406777,0.000389878973663
39153502200,Census Tract 5022; Summit County; Ohio,7007,1821,57,1,1.2,12,39,Midsize City,0,2045,57,0.132199002792366,0.000427979895149
39061022602,Census Tract 226.02; Hamilton County; Ohio,2722,77,57,2,1.1,21,39,Large Suburban,0,295,57,0.061860108441443,0.000181034539268
40109108713,Census Tract 1087.13; Oklahoma County; Oklahoma,3405,71,57,2,6.8,41,40,Fringe Rural,0,139,57,0.259122041261110,0.003411870728496
41067031912,Census Tract 319.12; Washington County; Oregon,4147,332,57,1,1.2,13,41,Small City,0,799,164,0.084854629460075,0.000338241045734
41067030104,Census Tract 301.04; Washington County; Oregon,3994,404,57,1,2.1,21,41,Large Suburban,0,723,126,0.077365483189204,0.000274815131822
41051006100,Census Tract 61; Multnomah County; Oregon,2363,148,57,2,0.8,11,41,Large City,0,281,116,0.072722222086924,0.000188995461992
41051005902,Census Tract 59.02; Multnomah County; Oregon,3737,414,57,2,1.2,11,41,Large City,51,537,94,0.042344658653183,0.000086942145264
42101007900,Census Tract 79; Philadelphia County; Pennsylvania,4120,317,57,1,0.2,11,42,Large City,0,396,57,0.028435276432046,0.000039847393328
42049011101,Census Tract 111.01; Erie County; Pennsylvania,5424,232,57,1,2.2,41,42,Fringe Rural,0,251,57,0.128970987792558,0.000976006815283
42003427000,Census Tract 4270; Allegheny County; Pennsylvania,3333,63,57,2,0.1,21,42,Large Suburban,0,124,57,0.091011845078852,0.000183566855437
42101000600,Census Tract 6; Philadelphia County; Pennsylvania,1859,372,57,3,0.1,11,42,Large City,0,391,57,0.026260548956016,0.000017807172240
42043022702,Census Tract 227.02; Dauphin County; Pennsylvania,6982,1452,57,1,0.7,21,42,Large Suburban,0,1512,57,0.109457256844848,0.000362528697519
42077006311,Census Tract 63.11; Lehigh County; Pennsylvania,4459,190,57,1,2.2,21,42,Large Suburban,0,207,57,0.092516538520778,0.000484121293035
42017100201,Census Tract 1002.01; Bucks County; Pennsylvania,5246,575,57,1,0.9,21,42,Large Suburban,0,645,57,0.115760107806520,0.000692546119102
42101000801,Census Tract 8.01; Philadelphia County; Pennsylvania,1716,171,57,3,0.1,11,42,Large City,7,288,85,0.014886624455246,0.000011809683831
44003020903,Census Tract 209.03; Kent County; Rhode Island,6622,784,57,1,3.6,21,44,Large Suburban,69,854,122,0.229769753191736,0.003437505656730
44009051306,Census Tract 513.06; Washington County; Rhode Island,6158,617,57,1,3.8,41,44,Fringe Rural,0,655,57,0.428898839553370,0.006424927392049
47189030311,Census Tract 303.11; Wilson County; Tennessee,3061,69,57,2,1.5,21,47,Large Suburban,0,108,57,0.292183719723392,0.001654128429908
47055920301,Census Tract 9203.01; Giles County; Tennessee,4841,57,57,1,6.9,42,47,Distant Rural,0,57,57,0.597793657602125,0.011727667920737
47157008600,Census Tract 86; Shelby County; Tennessee,5875,190,57,1,1.2,11,47,Large City,0,190,57,0.095677683062648,0.000530557004122
47107970802,Census Tract 9708.02; McMinn County; Tennessee,4241,94,57,1,15.0,42,47,Distant Rural,0,94,57,0.809121991803948,0.016442510466914
47037018303,Census Tract 183.03; Davidson County; Tennessee,4387,168,57,1,5.4,41,47,Fringe Rural,20,168,57,0.416929338605059,0.005400814840519
48309000200,Census Tract 2; McLennan County; Texas,3841,147,57,1,2.2,41,48,Fringe Rural,10,254,119,0.077093214059865,0.000302736967411
48113014134,Census Tract 141.34; Dallas County; Texas,4088,1696,57,1,1.1,21,48,Large Suburban,0,1808,81,0.069379487057271,0.000251506059826
48113019210,Census Tract 192.10; Dallas County; Texas,4753,157,57,1,0.8,12,48,Midsize City,0,316,83,0.080462694178170,0.000299617345697
48113000300,Census Tract 3; Dallas County; Texas,4133,314,57,1,1.3,11,48,Large City,0,337,80,0.062254639182674,0.000173258705644
48141010217,Census Tract 102.17; El Paso County; Texas,4199,223,57,1,1.1,11,48,Large City,0,252,57,0.059313910029081,0.000184066628436
48029121123,Census Tract 1211.23; Bexar County; Texas,5314,201,57,1,0.6,11,48,Large City,0,376,57,0.079709246376970,0.000258708134096
48113013106,Census Tract 131.06; Dallas County; Texas,1543,122,57,4,0.8,11,48,Large City,0,122,57,0.039170884607959,0.000040931018259
48085031424,Census Tract 314.24; Collin County; Texas,2705,129,57,2,1.4,21,48,Large Suburban,0,212,94,0.055080736900915,0.000144180241345
48157670904,Census Tract 6709.04; Fort Bend County; Texas,5149,1591,57,1,2.0,21,48,Large Suburban,0,1743,57,0.125207260566256,0.000471724816580
49011125413,Census Tract 1254.13; Davis County; Utah,6227,78,57,1,1.8,21,49,Large Suburban,0,106,57,0.094053085668168,0.000409453427124
49035102300,Census Tract 1023; Salt Lake County; Utah,3059,189,57,2,0.4,12,49,Midsize City,0,206,74,0.038920012878623,0.000087139728269
49011125412,Census Tract 1254.12; Davis County; Utah,2483,181,57,2,1.3,21,49,Large Suburban,0,334,132,0.048018644186158,0.000137789955313
49035115210,Census Tract 1152.10; Salt Lake County; Utah,9337,548,57,1,3.0,21,49,Large Suburban,0,632,85,0.130311126126674,0.000823776213785
49035112824,Census Tract 1128.24; Salt Lake County; Utah,5057,1010,57,1,1.9,21,49,Large Suburban,0,1156,165,0.143255648495531,0.000539879994475
51013102901,Census Tract 1029.01; Arlington County; Virginia,2731,135,57,2,0.8,12,51,Midsize City,0,199,72,0.064383671110954,0.000075917666898
51059440800,Census Tract 4408; Fairfax County; Virginia,6093,1151,57,1,2.3,21,51,Large Suburban,18,1476,153,0.171423291139863,0.000666226806958
51630000500,Census Tract 5; Fredericksburg city; Virginia,9968,408,57,1,0.4,22,51,Midsize Suburban,0,977,57,0.223436584448772,0.001212431495675
51740213001,Census Tract 2130.01; Portsmouth city; Virginia,5321,255,57,1,1.6,13,51,Small City,0,317,57,0.250882420184342,0.002427966518197
51041101004,Census Tract 1010.04; Chesterfield County; Virginia,4981,261,57,1,9.0,41,51,Fringe Rural,0,293,83,0.649222847091052,0.015263707285807
53035080700,Census Tract 807; Kitsap County; Washington,3546,147,57,2,1.7,,,,0,314,111,0.144290285451600,0.000785475177656
53033032605,Census Tract 326.05; King County; Washington,4051,203,57,1,1.6,41,53,Fringe Rural,0,326,57,0.119400660369223,0.000560716394684
53061051932,Census Tract 519.32; Snohomish County; Washington,4169,457,57,1,2.5,21,53,Large Suburban,11,772,71,0.073967808767323,0.000280747600835
53061052120,Census Tract 521.20; Snohomish County; Washington,3532,207,57,2,2.9,21,53,Large Suburban,0,289,57,0.060987198319232,0.000195753457784
53053072406,Census Tract 724.06; Pierce County; Washington,6937,121,57,1,4.2,21,53,Large Suburban,0,537,186,0.216326035537894,0.001997650521371
54061010203,Census Tract 102.03; Monongalia County; West Virginia,3150,231,57,2,1.8,23,54,Small Suburban,0,244,57,0.066137295260293,0.000144726558963
55079070300,Census Tract 703; Milwaukee County; Wisconsin,5177,345,57,1,1.3,21,55,Large Suburban,0,400,67,0.050286413553706,0.000141618567134
55079005000,Census Tract 50; Milwaukee County; Wisconsin,4631,76,57,1,0.5,11,55,Large City,0,90,57,0.051940784175976,0.000125604940954
55079019800,Census Tract 198; Milwaukee County; Wisconsin,5878,407,57,1,0.6,11,55,Large City,0,407,57,0.067555464573462,0.000227672901309
55079012500,Census Tract 125; Milwaukee County; Wisconsin,1893,60,57,3,2.0,11,55,Large City,0,74,64,0.066278238313005,0.000201817823320
55133200300,Census Tract 2003; Waukesha County; Wisconsin,5868,425,57,1,5.0,21,55,Large Suburban,0,498,80,0.293264851460134,0.003894664079703
55009020502,Census Tract 205.02; Brown County; Wisconsin,5340,126,57,1,1.0,41,55,Fringe Rural,0,148,79,0.294103494519871,0.002360455493381
11001007407,Census Tract 74.07; District of Columbia; District of Columbia,3407,57,57,2,0.6,11,11,Large City,0,57,57,0.048693913149336,0.000063683127050
04019004437,Census Tract 44.37; Pima County; Arizona,3548,276,56,2,1.1,21,04,Large Suburban,0,851,162,0.189904410880474,0.000593110324926
04013319600,Census Tract 3196; Maricopa County; Arizona,5865,301,56,1,0.9,12,04,Midsize City,0,412,67,0.063487025903379,0.000249919156131
04013610202,Census Tract 6102.02; Maricopa County; Arizona,3091,124,56,2,3.6,21,04,Large Suburban,0,124,56,0.147909239124549,0.000533342413457
05083950300,Census Tract 9503; Logan County; Arkansas,3635,109,56,2,6.6,43,05,Remote Rural,0,109,56,0.396870280795878,0.003783385730970
05119004213,Census Tract 42.13; Pulaski County; Arkansas,5280,346,56,1,4.8,41,05,Fringe Rural,0,384,56,0.220109857517089,0.002058641472233
06019004405,Census Tract 44.05; Fresno County; California,3661,229,56,2,0.8,11,06,Large City,0,330,98,0.062548946554278,0.000246531057114
06037501200,Census Tract 5012; Los Angeles County; California,4982,202,56,1,1.3,21,06,Large Suburban,0,264,63,0.051288180675389,0.000135714625122
06019001411,Census Tract 14.11; Fresno County; California,8000,1846,56,1,0.8,11,06,Large City,0,1904,56,0.064244881542803,0.000253122155916
06073019904,Census Tract 199.04; San Diego County; California,5868,412,56,1,1.1,21,06,Large Suburban,0,536,70,0.101200436319143,0.000405767598390
06071002111,Census Tract 21.11; San Bernardino County; California,3883,640,56,1,1.0,21,06,Large Suburban,0,989,100,0.090607690791188,0.000340108719368
06061021047,Census Tract 210.47; Placer County; California,4345,504,56,1,1.5,12,06,Midsize City,0,719,56,0.083777338261614,0.000273195645799
06007000601,Census Tract 6.01; Butte County; California,3414,118,56,2,1.1,12,06,Midsize City,0,228,77,0.063838116460119,0.000191912866695
06067000800,Census Tract 8; Sacramento County; California,1569,180,56,4,0.6,11,06,Large City,0,210,61,0.033280973462217,0.000058512903368
06065042407,Census Tract 424.07; Riverside County; California,3483,90,56,2,1.0,21,06,Large Suburban,0,118,56,0.046495281937392,0.000126470911901
06087101200,Census Tract 1012; Santa Cruz County; California,3025,91,56,2,0.7,13,06,Small City,0,182,71,0.103186945161078,0.000437675959704
06047002100,Census Tract 21; Merced County; California,3545,88,56,2,13.9,42,06,Distant Rural,0,208,56,2.304874463349765,0.151538001626301
06023010800,Census Tract 108; Humboldt County; California,4966,123,56,1,8.2,42,06,Distant Rural,0,255,57,0.780721445252872,0.012646130060384
06073017049,Census Tract 170.49; San Diego County; California,2793,268,56,2,0.4,21,06,Large Suburban,0,470,65,0.151220570425716,0.001041491107877
06071001002,Census Tract 10.02; San Bernardino County; California,5462,264,56,1,0.9,12,06,Midsize City,17,276,56,0.043342486344066,0.000117419564674
06029002818,Census Tract 28.18; Kern County; California,5087,83,56,1,2.0,11,06,Large City,0,137,56,0.058084064847747,0.000172103921397
06037137000,Census Tract 1370; Los Angeles County; California,4823,483,56,1,1.0,11,06,Large City,0,611,75,0.100723268998960,0.000295727216653
06077003116,Census Tract 31.16; San Joaquin County; California,2535,173,56,2,0.4,11,06,Large City,0,995,466,0.037218799051124,0.000082321003439
06019005512,Census Tract 55.12; Fresno County; California,6295,671,56,1,1.0,21,06,Large Suburban,0,913,56,0.111113148278728,0.000475494851459
06037219700,Census Tract 2197; Los Angeles County; California,4198,112,56,1,1.0,11,06,Large City,0,169,76,0.049911746243683,0.000106539155218
06059086404,Census Tract 864.04; Orange County; California,6650,826,56,1,0.8,11,06,Large City,0,909,56,0.047465629319918,0.000114588115786
06037402303,Census Tract 4023.03; Los Angeles County; California,3779,258,56,1,0.4,21,06,Large Suburban,0,263,56,0.040433402487827,0.000090712120177
06071000903,Census Tract 9.03; San Bernardino County; California,3533,373,56,2,1.3,21,06,Large Suburban,0,488,64,0.061885065376003,0.000127601307185
06037275604,Census Tract 2756.04; Los Angeles County; California,10392,1746,56,1,0.2,11,06,Large City,362,2282,238,0.079130722584476,0.000150652086702
06065042726,Census Tract 427.26; Riverside County; California,12227,793,56,0,5.0,41,06,Fringe Rural,0,1560,111,0.241715800817921,0.001627351767062
